AA,STK,USD,NYSE
PENN,STK,USD,NASDAQ
PFE,STK,USD,NYSE
PFF,STK,USD,NASDAQ
PFG,STK,USD,NASDAQ
PFGC,STK,USD,NYSE
PGNX,STK,USD,NASDAQ
PGNY,STK,USD,NASDAQ
PGR,STK,USD,NYSE
PGRE,STK,USD,NYSE
PGTI,STK,USD,NYSE
PGX,STK,USD,AMEX
PHIO,STK,USD,NASDAQ
PHM,STK,USD,NYSE
PINC,STK,USD,NASDAQ
PING,STK,USD,NYSE
PINS,STK,USD,NYSE
PIRS,STK,USD,NASDAQ
PIXY,STK,USD,NASDAQ
PK,STK,USD,NYSE
PLAB,STK,USD,NASDAQ
PLAN,STK,USD,NYSE
PLAY,STK,USD,NASDAQ
PLCE,STK,USD,NASDAQ
PLNT,STK,USD,NYSE
PLT,STK,USD,NYSE
PLUG,STK,USD,NASDAQ
PMT,STK,USD,NYSE
PNR,STK,USD,NYSE
PNRL,STK,USD,NASDAQ
PPC,STK,USD,NASDAQ
PPL,STK,USD,NYSE
PRGO,STK,USD,NYSE
PRSP,STK,USD,NYSE
PRTK,STK,USD,NASDAQ
PRTY,STK,USD,NYSE
PRVB,STK,USD,NASDAQ
PS,STK,USD,NASDAQ
PSDO,STK,USD,NASDAQ
PSEC,STK,USD,NASDAQ
PSLV,STK,USD,AMEX
PSQ,STK,USD,AMEX
PSTG,STK,USD,NYSE
PTCT,STK,USD,NASDAQ
PTEN,STK,USD,NASDAQ
PTI,STK,USD,NASDAQ
PTLA,STK,USD,NASDAQ
PTLC,STK,USD,AMEX
PTN,STK,USD,AMEX
PTON,STK,USD,NASDAQ
PUMP,STK,USD,NYSE
PVG,STK,USD,NYSE
PWR,STK,USD,NYSE
PZZA,STK,USD,NASDAQ
QD,STK,USD,NYSE
QEP,STK,USD,NYSE
QFIN,STK,USD,NASDAQ
QGEN,STK,USD,NYSE
QHC,STK,USD,NYSE
QID,STK,USD,AMEX
QRTEA,STK,USD,NASDAQ
QSR,STK,USD,NYSE
QTS,STK,USD,NYSE
QTT,STK,USD,NASDAQ
QUIK,STK,USD,NASDAQ
QURE,STK,USD,NASDAQ
QYLD,STK,USD,NASDAQ
R,STK,USD,NYSE
RAD,STK,USD,NYSE
RAMP,STK,USD,NYSE
RBA,STK,USD,NYSE
RBS,STK,USD,NYSE
RC,STK,USD,NYSE
RCEL,STK,USD,NASDAQ
RCII,STK,USD,NASDAQ
RCKT,STK,USD,NASDAQ
RCM,STK,USD,NASDAQ
RDFN,STK,USD,NASDAQ
RDN,STK,USD,NYSE
RDS.A,NYSE
RDS.B,NYSE
RDUS,STK,USD,NASDAQ
REAL,STK,USD,NASDAQ
REG,STK,USD,NASDAQ
REGI,STK,USD,NASDAQ
REI,STK,USD,AMEX
RES,STK,USD,NYSE
REXR,STK,USD,NYSE
REZI,STK,USD,NYSE
RF,STK,USD,NYSE
RGNX,STK,USD,NASDAQ
RHI,STK,USD,NYSE
RIG,STK,USD,NYSE
RIGL,STK,USD,NASDAQ
RIO,STK,USD,NYSE
RLGY,STK,USD,NYSE
RLJ,STK,USD,NYSE
RMBS,STK,USD,NASDAQ
RMTI,STK,USD,NASDAQ
ROIC,STK,USD,NASDAQ
ROL,STK,USD,NYSE
ROYT,STK,USD,NYSE
RPAI,STK,USD,NYSE
RRC,STK,USD,NYSE
RSX,STK,USD,AMEX
RTIX,STK,USD,NASDAQ
RTLR,STK,USD,NASDAQ
RTTR,STK,USD,NASDAQ
RUBI,STK,USD,NYSE
RUN,STK,USD,NASDAQ
RVLV,STK,USD,NYSE
RVNC,STK,USD,NASDAQ
RWGE,STK,USD,NYSE
RWT,STK,USD,NYSE
RWX,STK,USD,AMEX
RXN,STK,USD,NYSE
RY,STK,USD,NYSE
RYAM,STK,USD,NYSE
RYN,STK,USD,NYSE
S,STK,USD,NYSE
SABR,STK,USD,NASDAQ
SAEX,STK,USD,NASDAQ
SAGE,STK,USD,NASDAQ
SAIL,STK,USD,NYSE
SAN,STK,USD,NYSE
SAND,STK,USD,AMEX
SAVA,STK,USD,NASDAQ
SAVE,STK,USD,NYSE
SBGI,STK,USD,NASDAQ
SBGL,STK,USD,NYSE
SBH,STK,USD,NYSE
SBRA,STK,USD,NASDAQ
SBS,STK,USD,NYSE
SC,STK,USD,NYSE
SCCO,STK,USD,NYSE
SCHA,STK,USD,AMEX
SCHD,STK,USD,AMEX
SCHE,STK,USD,AMEX
SCHF,STK,USD,AMEX
SCHO,STK,USD,AMEX
SCHP,STK,USD,AMEX
SCHR,STK,USD,AMEX
SCHW,STK,USD,NYSE
SCHX,STK,USD,AMEX
SCHZ,STK,USD,AMEX
SCI,STK,USD,NYSE
SCO,STK,USD,AMEX
SCON,STK,USD,NASDAQ
SCOR,STK,USD,NASDAQ
SCS,STK,USD,NYSE
SCYX,STK,USD,NASDAQ
SCZ,STK,USD,NASDAQ
SDC,STK,USD,NASDAQ
SDOW,STK,USD,AMEX
SDRL,STK,USD,NYSE
SDS,STK,USD,AMEX
SE,STK,USD,NYSE
SEAC,STK,USD,NASDAQ
SEAS,STK,USD,NYSE
SEE,STK,USD,NYSE
SEEL,STK,USD,NASDAQ
SEIC,STK,USD,NASDAQ
SEM,STK,USD,NYSE
SENS,STK,USD,AMEX
SERV,STK,USD,NYSE
SESN,STK,USD,NASDAQ
SFIX,STK,USD,NASDAQ
SFL,STK,USD,NYSE
SFM,STK,USD,NASDAQ
SFNC,STK,USD,NASDAQ
SFUN,STK,USD,NYSE
SGMO,STK,USD,NASDAQ
SGOL,STK,USD,AMEX
SGRY,STK,USD,NASDAQ
SH,STK,USD,AMEX
SHAK,STK,USD,NYSE
SHLL,STK,USD,NYSE
SHO,STK,USD,NYSE
SHOO,STK,USD,NASDAQ
SID,STK,USD,NYSE
SIEN,STK,USD,NASDAQ
SIG,STK,USD,NYSE
SILJ,STK,USD,AMEX
SIRI,STK,USD,NASDAQ
SITC,STK,USD,NYSE
SIX,STK,USD,NYSE
SJI,STK,USD,NYSE
SJNK,STK,USD,AMEX
SKT,STK,USD,NYSE
SKX,STK,USD,NYSE
SLB,STK,USD,NYSE
SLCA,STK,USD,NYSE
SLDB,STK,USD,NASDAQ
SLM,STK,USD,NASDAQ
SLNO,STK,USD,NASDAQ
SLV,STK,USD,AMEX
SM,STK,USD,NYSE
SMAR,STK,USD,NYSE
SMFG,STK,USD,NYSE
SMPL,STK,USD,NASDAQ
SMTA,STK,USD,NYSE
SMTC,STK,USD,NASDAQ
SNAP,STK,USD,NYSE
SNDL,STK,USD,NASDAQ
SNE,STK,USD,NYSE
SNH,STK,USD,NASDAQ
SNNA,STK,USD,NASDAQ
SNSS,STK,USD,NASDAQ
SNV,STK,USD,NYSE
SNY,STK,USD,NASDAQ
SO,STK,USD,NYSE
SOGO,STK,USD,NYSE
SOI,STK,USD,NYSE
SON,STK,USD,NYSE
SONO,STK,USD,NASDAQ
SOXS,STK,USD,AMEX
SPAB,STK,USD,AMEX
SPCE,STK,USD,NYSE
SPDW,STK,USD,AMEX
SPEM,STK,USD,AMEX
SPIB,STK,USD,AMEX
SPLG,STK,USD,AMEX
SPLV,STK,USD,AMEX
SPPI,STK,USD,NASDAQ
SPSB,STK,USD,AMEX
SPSM,STK,USD,AMEX
SPTL,STK,USD,AMEX
SPWH,STK,USD,NASDAQ
SPWR,STK,USD,NASDAQ
SPXL,STK,USD,AMEX
SPXS,STK,USD,AMEX
SPXU,STK,USD,AMEX
SPYD,STK,USD,AMEX
SPYG,STK,USD,AMEX
SPYV,STK,USD,AMEX
SQ,STK,USD,NYSE
SQM,STK,USD,NYSE
SQQQ,STK,USD,NASDAQ
SRC,STK,USD,NYSE
SRCI,STK,USD,AMEX
SRCL,STK,USD,NASDAQ
SRLN,STK,USD,AMEX
SRNE,STK,USD,NASDAQ
SRRA,STK,USD,NASDAQ
SSI,STK,USD,NYSE
SSNC,STK,USD,NASDAQ
SSRM,STK,USD,NASDAQ
SSW,STK,USD,NYSE
ST,STK,USD,NYSE
STAG,STK,USD,NYSE
STAR,STK,USD,NYSE
STAY,STK,USD,NASDAQ
STI,STK,USD,NYSE
STL,STK,USD,NYSE
STLD,STK,USD,NASDAQ
STM,STK,USD,NYSE
STML,STK,USD,NASDAQ
STNE,STK,USD,NASDAQ
STNG,STK,USD,NYSE
STOR,STK,USD,NYSE
STT,STK,USD,NYSE
STWD,STK,USD,NYSE
STX,STK,USD,NASDAQ
SU,STK,USD,NYSE
SUM,STK,USD,NYSE
SUPN,STK,USD,NASDAQ
SUPV,STK,USD,NYSE
SVC,STK,USD,NASDAQ
SVM,STK,USD,AMEX
SVXY,STK,USD,AMEX
SWAV,STK,USD,NASDAQ
SWCH,STK,USD,NYSE
SWN,STK,USD,NYSE
SXC,STK,USD,NYSE
SY,STK,USD,NASDAQ
SYF,STK,USD,NYSE
SYNA,STK,USD,NASDAQ
SYPR,STK,USD,NASDAQ
T,STK,USD,NYSE
TAK,STK,USD,NYSE
TAL,STK,USD,NYSE
TANH,STK,USD,NASDAQ
TAP,STK,USD,NYSE
TBF,STK,USD,AMEX
TBLT,STK,USD,NASDAQ
TBT,STK,USD,AMEX
TCF,STK,USD,NASDAQ
TCO,STK,USD,NYSE
TCOM,STK,USD,NASDAQ
TD,STK,USD,NYSE
TDC,STK,USD,NYSE
TDS,STK,USD,NYSE
TECK,STK,USD,NYSE
TECS,STK,USD,AMEX
TEF,STK,USD,NYSE
TELL,STK,USD,NASDAQ
TEN,STK,USD,NYSE
TENB,STK,USD,NASDAQ
TER,STK,USD,NASDAQ
TERP,STK,USD,NASDAQ
TEUM,STK,USD,NASDAQ
TEVA,STK,USD,NYSE
TEX,STK,USD,NYSE
TGB,STK,USD,AMEX
TGE,STK,USD,NYSE
TGNA,STK,USD,NYSE
TGS,STK,USD,NYSE
TGTX,STK,USD,NASDAQ
THC,STK,USD,NYSE
THO,STK,USD,NYSE
TIVO,STK,USD,NASDAQ
TJX,STK,USD,NYSE
TK,STK,USD,NYSE
TKR,STK,USD,NYSE
TLRA,STK,USD,NYSE
TLRD,STK,USD,NYSE
TLRY,STK,USD,NASDAQ
TLYS,STK,USD,NYSE
TME,STK,USD,NYSE
TMF,STK,USD,AMEX
TMHC,STK,USD,NYSE
TMUS,STK,USD,NASDAQ
TMV,STK,USD,AMEX
TNA,STK,USD,AMEX
TNAV,STK,USD,NASDAQ
TNDM,STK,USD,NASDAQ
TNK,STK,USD,NYSE
TNXP,STK,USD,NASDAQ
TOL,STK,USD,NYSE
TOO,STK,USD,NYSE
TORC,STK,USD,NASDAQ
TOT,STK,USD,NYSE
TPH,STK,USD,NYSE
TPR,STK,USD,NYSE
TPRE,STK,USD,NYSE
TPTX,STK,USD,NASDAQ
TQQQ,STK,USD,NASDAQ
TRGP,STK,USD,NYSE
TRI,STK,USD,NYSE
TRIP,STK,USD,NASDAQ
TRMB,STK,USD,NASDAQ
TRN,STK,USD,NYSE
TRNX,STK,USD,NASDAQ
TROX,STK,USD,NYSE
TRP,STK,USD,NYSE
TRQ,STK,USD,NYSE
TRUE,STK,USD,NASDAQ
TRXC,STK,USD,AMEX
TS,STK,USD,NYSE
TSG,STK,USD,NASDAQ
TSM,STK,USD,NYSE
TSU,STK,USD,NYSE
TTEC,STK,USD,NASDAQ
TTI,STK,USD,NYSE
TTM,STK,USD,NYSE
TTMI,STK,USD,NASDAQ
TTNP,STK,USD,NASDAQ
TU,STK,USD,NYSE
TUFN,STK,USD,NYSE
TUP,STK,USD,NYSE
TUR,STK,USD,NASDAQ
TV,STK,USD,NYSE
TVIX,STK,USD,NASDAQ
TW,STK,USD,NASDAQ
TWI,STK,USD,NYSE
TWM,STK,USD,AMEX
TWNK,STK,USD,NASDAQ
TWO,STK,USD,NYSE
TWOU,STK,USD,NASDAQ
TWTR,STK,USD,NYSE
TXMD,STK,USD,NASDAQ
TXRH,STK,USD,NASDAQ
TXT,STK,USD,NYSE
TYG,STK,USD,NYSE
TZA,STK,USD,AMEX
UA,STK,USD,NYSE
UAA,STK,USD,NYSE
UBER,STK,USD,NYSE
UBS,STK,USD,NYSE
UCO,STK,USD,AMEX
UCTT,STK,USD,NASDAQ
UDR,STK,USD,NYSE
UE,STK,USD,NYSE
UEC,STK,USD,AMEX
UEPS,STK,USD,NASDAQ
UFS,STK,USD,NYSE
UGAZ,STK,USD,AMEX
UGI,STK,USD,NYSE
UGP,STK,USD,NYSE
UIS,STK,USD,NYSE
UL,STK,USD,NYSE
UMC,STK,USD,NYSE
UMPQ,STK,USD,NASDAQ
UN,STK,USD,NYSE
UNFI,STK,USD,NYSE
UNG,STK,USD,AMEX
UNIT,STK,USD,NASDAQ
UNM,STK,USD,NYSE
UNT,STK,USD,NYSE
UNVR,STK,USD,NYSE
UPRO,STK,USD,AMEX
UPWK,STK,USD,NASDAQ
URBN,STK,USD,NASDAQ
USA,STK,USD,NYSE
USB,STK,USD,NYSE
USFD,STK,USD,NYSE
USIG,STK,USD,NASDAQ
USLV,STK,USD,NASDAQ
USMV,STK,USD,AMEX
USO,STK,USD,AMEX
UTF,STK,USD,NYSE
UUUU,STK,USD,AMEX
UVXY,STK,USD,AMEX
UWT,STK,USD,AMEX
VAL,STK,USD,NYSE
VALE,STK,USD,NYSE
VBIV,STK,USD,NASDAQ
VCYT,STK,USD,NASDAQ
VEA,STK,USD,AMEX
VEDL,STK,USD,NYSE
VEON,STK,USD,NASDAQ
VER,STK,USD,NYSE
VET,STK,USD,NYSE
VEU,STK,USD,AMEX
VG,STK,USD,NYSE
VGK,STK,USD,AMEX
VGR,STK,USD,NYSE
VGSH,STK,USD,NASDAQ
VIAC,STK,USD,NASDAQ
VIAV,STK,USD,NASDAQ
VICI,STK,USD,NYSE
VIPS,STK,USD,NYSE
VIRT,STK,USD,NASDAQ
VIST,STK,USD,NYSE
VIV,STK,USD,NYSE
VIVE,STK,USD,NASDAQ
VIVO,STK,USD,NASDAQ
VIXY,STK,USD,AMEX
VKTX,STK,USD,NASDAQ
VLY,STK,USD,NASDAQ
VMBS,STK,USD,NASDAQ
VNDA,STK,USD,NASDAQ
VNET,STK,USD,NASDAQ
VNO,STK,USD,NYSE
VOD,STK,USD,NASDAQ
VOYA,STK,USD,NYSE
VRAY,STK,USD,NASDAQ
VRNT,STK,USD,NASDAQ
VRRM,STK,USD,NASDAQ
VSH,STK,USD,NYSE
VSLR,STK,USD,NYSE
VST,STK,USD,NYSE
VSTM,STK,USD,NASDAQ
VT,STK,USD,AMEX
VTA,STK,USD,NYSE
VTEB,STK,USD,AMEX
VTIP,STK,USD,NASDAQ
VTR,STK,USD,NYSE
VVR,STK,USD,NYSE
VVV,STK,USD,NYSE
VWO,STK,USD,AMEX
VXUS,STK,USD,NASDAQ
VXX,STK,USD,AMEX
VYGR,STK,USD,NASDAQ
VZ,STK,USD,NYSE
WAB,STK,USD,NYSE
WAIR,STK,USD,NYSE
WB,STK,USD,NASDAQ
WBA,STK,USD,NASDAQ
WBT,STK,USD,NYSE
WCC,STK,USD,NYSE
WDC,STK,USD,NASDAQ
WDR,STK,USD,NYSE
WEN,STK,USD,NASDAQ
WES,STK,USD,NYSE
WETF,STK,USD,NASDAQ
WFC,STK,USD,NYSE
WGO,STK,USD,NYSE
WH,STK,USD,NYSE
WIFI,STK,USD,NASDAQ
WIT,STK,USD,NYSE
WKHS,STK,USD,NASDAQ
WLL,STK,USD,NYSE
WMB,STK,USD,NYSE
WMGI,STK,USD,NASDAQ
WORK,STK,USD,NYSE
WPG,STK,USD,NYSE
WPM,STK,USD,NYSE
WPRT,STK,USD,NASDAQ
WPX,STK,USD,NYSE
WRB,STK,USD,NYSE
WRI,STK,USD,NYSE
WRK,STK,USD,NYSE
WSM,STK,USD,NYSE
WTI,STK,USD,NYSE
WTMF,STK,USD,AMEX
WTR,STK,USD,NYSE
WTRH,STK,USD,NASDAQ
WU,STK,USD,NYSE
WUBA,STK,USD,NYSE
WW,STK,USD,NASDAQ
WWE,STK,USD,NYSE
WY,STK,USD,NYSE
WYND,STK,USD,NYSE
X,STK,USD,NYSE
XBIO,STK,USD,NASDAQ
XEC,STK,USD,NYSE
XEL,STK,USD,NASDAQ
XELA,STK,USD,NASDAQ
XES,STK,USD,AMEX
XHB,STK,USD,AMEX
XHR,STK,USD,NYSE
XLB,STK,USD,AMEX
XLC,STK,USD,AMEX
XLE,STK,USD,AMEX
XLF,STK,USD,AMEX
XLP,STK,USD,AMEX
XLRE,STK,USD,AMEX
XLRN,STK,USD,NASDAQ
XLU,STK,USD,AMEX
XME,STK,USD,AMEX
XOG,STK,USD,NASDAQ
XOM,STK,USD,NYSE
XON,STK,USD,NASDAQ
XOP,STK,USD,AMEX
XRAY,STK,USD,NASDAQ
XRT,STK,USD,AMEX
XRX,STK,USD,NYSE
XXII,STK,USD,AMEX
XYL,STK,USD,NYSE
YAYO,STK,USD,NASDAQ
YELP,STK,USD,NYSE
YETI,STK,USD,NYSE
YEXT,STK,USD,NYSE
YINN,STK,USD,AMEX
YNDX,STK,USD,NASDAQ
YPF,STK,USD,NYSE
YRCW,STK,USD,NASDAQ
YTEN,STK,USD,NASDAQ
YUMC,STK,USD,NYSE
YY,STK,USD,NASDAQ
Z,STK,USD,NASDAQ
ZAYO,STK,USD,NYSE
ZEN,STK,USD,NYSE
ZGNX,STK,USD,NASDAQ
ZION,STK,USD,NASDAQ
ZIOP,STK,USD,NASDAQ
ZIXI,STK,USD,NASDAQ
ZM,STK,USD,NASDAQ
ZN,STK,USD,NASDAQ
ZNGA,STK,USD,NASDAQ
ZS,STK,USD,NASDAQ
ZSL,STK,USD,AMEX
ZTO,STK,USD,NYSE
ZUMZ,STK,USD,NASDAQ
ZUO,STK,USD,NYSE
